Business_id,Business_Category,Category_type,Map,Product_proposal,New_Product
DAAP2186,Air Cooler,Ac Shop & Services,Unverified,Gmvt + Social Media,Gmvt + Social Media
SAAP9372,Air Cooler,Ac Shop & Services,Unverified,Gmvt + Social Media,Gmvt + Social Media
AANR105,Air Equipment Dealer,Ac Shop & Services,Not Done,GMVT+FB,Gmvt + Facebook Lead
MABA6324,Alalluminium And Glass Dealers,Alluminium And Glass Dealers,Done,Gmvt,Gmvt 
CACV1692,Alcohol De-Addiction Centre,Rehabilation Centre,Done,GMVT,Gmvt 
CACV1692,Alcohol De-Addiction Centre,Rehabilation Centre,Done,GMVT,Gmvt 
KACV5560,All Type Of Sports & Musical Instruments Shop,Sport And Musical Instrument Shop,Done,GMVT,Gmvt 
DABP2198,Allery Clinic,Clinic,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
BABD1228,Alluminium Dealer,Alluminium And Glass Dealers,Unverified,Gmvt,Gmvt 
AABA26,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
AABA26,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
NABA7241,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
NABA7241,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
PABA7987,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
PABA7987,Alluminium Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
AABA29,Alluminium Febricator Dealers,Alluminium And Glass Dealers,No Data,No Data,No Data
RABP8707,Alluminium Workshop,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
RABP8707,Alluminium Workshop,Alluminium And Glass Dealers,Unverified,Gmvt,Gmvt 
RABP8707,Alluminium Workshop,Alluminium And Glass Dealers,Unverified,Gmvt,Gmvt 
AABA31,Allumium / Febrication,Alluminium And Glass Dealers,No Data,No Data,No Data
NABA7242,Allumium / Febrication,Alluminium And Glass Dealers,No Data,No Data,No Data
DAND2226,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVT,Gmvt 
DAND2226,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVTBANNER ADD,Gmvt + Google ads
DAND2226,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVTBANNER ADD,Gmvt + Google ads
DAND2226,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVTBANNER ADD,Gmvt + Google ads
DAND2226,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVTBANNER ADD,Gmvt + Google ads
DAND2227,Alternative Medicine Practitioner,Alluminium And Glass Dealers,Done,GMVT,Gmvt 
DANR2231,Alumiam Servicess,Alluminium And Glass Dealers,Done,GMVT + Social Media,Gmvt + Social Media
JACV5244,Aluminium & Ply Dealer,Alluminium And Glass Dealers,No Data,Gmvt,Gmvt 
JACV5244,Aluminium & Ply Dealer,Alluminium And Glass Dealers,No Data,No Data,No Data
DACV2209,Aluminium And Furniture Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
DACV2210,Aluminium And Furniture Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
AACV73,Aluminium Glass,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
MAAV6321,Aluminium Shop,Alluminium And Glass Dealers,Not Done,Gmvt,Gmvt 
AAAP13,Aluminium Supplier,Alluminium And Glass Dealers,No Data,Gmvt + Social Media,Gmvt + Social Media
AAAP13,Aluminium Supplier,Alluminium And Glass Dealers,No Data,Gmvt + Social Media,Gmvt + Social Media
DAAP2185,Aluminium Supplier,Alluminium And Glass Dealers,No Data,Gmvt + Social Media,Gmvt + Social Media
HACV4659,Aluminium Supplier,Alluminium And Glass Dealers,Done,Gmvt+ Social Media,Gmvt+Social Media
JACV5246,Aluminium Supplier,Alluminium And Glass Dealers,Done,Gmvt,Gmvt 
OABA7780,Aluminium Supplier,Alluminium And Glass Dealers,No Data,Gmvt + Social Media,Gmvt + Social Media
VAAN12297,Aluminium Supplier,Alluminium And Glass Dealers,Unverified,GMVTFB,Gmvt + Facebook lead
ZAAS12890,Aluminium Supplier,Alluminium And Glass Dealers,Not Done,GMVT,Gmvt 
SACV9450,Aluminium Work,Alluminium And Glass Dealers,Not Done,Gmvt,Gmvt 
SACV9450,Aluminium Work,Alluminium And Glass Dealers,No Data,No Data,No Data
SACV9450,Aluminium Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9450,Aluminium Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9450,Aluminium Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9450,Aluminium Work,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
TABP11658,Aluminum & Glass Dealer,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
MABA6326,Aluminum Frames Supplier,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
WACV12706,Aluminum Frames Supplier,Alluminium And Glass Dealers,No Data,Gmvt+ Social Media,Gmvt+Social Media
BABI1234,Aluminum Store,Alluminium And Glass Dealers,Done,Gmvt+Fb,Gmvt + Facebook Lead
KABP5557,Aluminum Supplier,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
FABP3950,Aluminum Supplier & Glass Dealer,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
IABP5034,Aluminum Supplier & Glass Dealer,Alluminium And Glass Dealers,No Data,Gmvt,Gmvt 
SABP9423,Aluminum Supplier & Glass Dealer,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
SABP9423,Aluminum Supplier & Glass Dealer,Alluminium And Glass Dealers,Done,Gmvt,Gmvt 
AABP52,Aluminum Window,Alluminium And Glass Dealers,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
AAAP12,Aluminum Window,Alluminium And Glass Dealers,Done,GMVT,Gmvt 
GAAP4154,Aluminum Window,Alluminium And Glass Dealers,Unverified,GMVT+FB Leads,Gmvt + Facebook lead
GAAP4154,Aluminum Window,Alluminium And Glass Dealers,Done,Gmvt + Social Media,Gmvt + Social Media
SAAP9383,Aluminum Window,Alluminium And Glass Dealers,No Data,Gmvt + Social Media,Gmvt + Social Media
LABP6081,Ambulance Service,Ambulance Service,No Data,No Data,No Data
LABP6081,Ambulance Service,Ambulance Service,Not Done,GMVT,Gmvt 
LABP6081,Ambulance Service,Ambulance Service,Done,Social-Media Management,Social Media Management
GANC4170,Ambulance Services,Ambulance Service,Not Done,MAPPING+FB+ADWORD,Gmvt + Facebook + Google ads
GANC4170,Ambulance Services,Ambulance Service,Unverified,VPS,Vps
GANC4170,Ambulance Services,Ambulance Service,Unverified,VPS,Vps
HABP4656,Ambulance Services,Ambulance Service,No Data,360 Photoshoot,Gmvt
HABI4656,Ambulance Services,Ambulance Service,No Data,No Data,No Data
LABD6077,Ambulance Services,Ambulance Service,Done,Gmvt,Gmvt 
LABP6081,Ambulance Services,Ambulance Service,No Data,Gmvt,Gmvt 
LABP6081,Ambulance Services,Ambulance Service,No Data,Gmvt,Gmvt 
LABP6081,Ambulance Services,Ambulance Service,No Data,Gmvt,Gmvt 
MAND6349,Ambulance Services,Ambulance Service,No Data,No Data,No Data
MAND6349,Ambulance Services,Ambulance Service,No Data,No Data,No Data
NABP7248,Ambulance Services,Ambulance Service,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
NABP7249,Ambulance Services,Ambulance Service,Unverified,Gmvt+Fb,Gmvt + Facebook Lead
SABD9406,Ambulance Services,Ambulance Service,No Data,Gmvt,Gmvt 
SANR9492,Ambulance Services,Ambulance Service,Done,GMVT+FB,Gmvt + Facebook Lead
SANG9492,Ambulance Sevices,Ambulance Service,No Data,Social-Media Management,Social Media Management
TAND11667,Ambulence Services,Ambulance Service,Done,Number Updatation,Gmvt
BACV1240,And,Ambulance Service,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
BACV1240,And,Ambulance Service,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
BACV1240,And,Ambulance Service,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
BACV1240,And,Ambulance Service,Not Done,Gmvt+Fb,Gmvt + Facebook Lead
DAND2224,Andrologist,Hospital,Not Done,Social-Media Management,Social Media Management
DANR2224,Andrologist,Hospital,Not Done,vps,Vps
DANR2224,Andrologist,Hospital,Not Done,vps,Vps
DANR2224,Andrologist,Hospital,Not Done,vps,Vps
KAND5565,Andrologist/Urologist,Hospital,No Data,No Data,No Data
PAAJ7980,Animation,Classes,No Data,Gmvt + Social Media,Gmvt + Social Media
PAAP7980,Animation,Classes,No Data,Gmvt + Social Media,Gmvt + Social Media
TAAP11652,Animation Collage,College,Done,Gmvt + Social Media,Gmvt + Social Media
TAAP11653,Animation Collage & CafÃƒÂ©,College,Done,Gmvt + Social Media,Gmvt + Social Media
PAAP7980,Animation Institute,Classes,Done,"Gmvt ( , Business Category & Keywords L",Gmvt
JAAP5231,Animation Studio,Classes,Unverified,GMVT,Gmvt 
VABD12307,Another Business,Classes,No Data,Gmvt,Gmvt 
VABD12307,Another Business,Classes,No Data,Gmvt,Gmvt 
CABD1678,Antique Furniture,Interior Furniture And Home Décor,No Data,Gmvt+Fb,Gmvt + Facebook Lead
AABD37,Antique Furniture Store/ Home Decor,Interior Furniture And Home Décor,No Data,Gmvt+Fb,Gmvt + Facebook Lead
CABD1678,Antique Furniture Store/ Home Decor,Interior Furniture And Home Décor,No Data,Gmvt+Fb,Gmvt + Facebook Lead
PANR8004,Antique Shop,Interior Furniture And Home Décor,Done,GMVT + Social Media,Gmvt + Social Media
LABI6079,Appartment,Real Estate,No Data,GMVT,Gmvt 
AAND87,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt Website,Gmvt + Website
GAAP4156,Appliance Store,Electrical Appliance Wholesaler And Services,Unverified,Gmvt + Social Media,Gmvt + Social Media
GAAP4156,Appliance Store,Electrical Appliance Wholesaler And Services,Unverified,Gmvt + Social Media,Gmvt + Social Media
MAAS6319,Appliance Store,Electrical Appliance Wholesaler And Services,Done,GMVT+FB,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7251,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt+Fb,Gmvt + Facebook Lead
NACV7252,Appliance Store,Electrical Appliance Wholesaler And Services,Done,Gmvt,Gmvt 
SABD9408,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,No Data,No Data
SAAP9369,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
SAAP9369,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
SAAN9362,Appliance Store,Electrical Appliance Wholesaler And Services,Done,gmvtfbadvert,Gmvt + Facebook ads
SAAP9380,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
SAAP9380,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
SACV9468,Appliance Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt+ Social Media,Gmvt+Social Media
RACV8711,Appliance Store Electrical Supply Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt+ Social Media,Gmvt+Social Media
RACV8711,Appliance Store Electrical Supply Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt+ Social Media,Gmvt+Social Media
RACV8711,Appliance Store Electrical Supply Store,Electrical Appliance Wholesaler And Services,No Data,Gmvt+ Social Media,Gmvt+Social Media
GAAP4152,Appliances,Electrical Appliance Wholesaler And Services,Done,Gmvt + Social Media,Gmvt + Social Media
GAAP4153,Appliances,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
SAAP9384,Appliances StorAc Dealr,Electrical Appliance Wholesaler And Services,Unverified,GMVT+FB Leads,Gmvt + Facebook lead
PAAS7986,Appliences Dealers,Electrical Appliance Wholesaler And Services,Done,GMVT,Gmvt 
EAAP3781,Aqua Dealers,Electrical Appliance Wholesaler And Services,No Data,Gmvt + Social Media,Gmvt + Social Media
EAAP3782,Aqua Dealers,Electrical Appliance Wholesaler And Services,Done,Gmvt + Social Media,Gmvt + Social Media
EAAP3782,Aqua Dealers,Electrical Appliance Wholesaler And Services,Done,Gmvt + Social Media,Gmvt + Social Media
OAAV7779,Aqua Water Purifier Shopee,Ro Water Purifier Dealers,Done,Gmvt + Social Media,Gmvt + Social Media
BABA1225,Aquarium,Fish Food And Accecories,No Data,No Data,No Data
BABA1225,Aquarium,Fish Food And Accecories,No Data,No Data,No Data
MACV6346,Aquarium,Fish Food And Accecories,Unverified,Gmvt,Gmvt 
MACV6346,Aquarium,Fish Food And Accecories,Unverified,Gmvt,Gmvt 
SACV9448,Aquarium Accessory Dealer,Fish Food And Accecories,Done,Gmvt+Fb,Gmvt + Facebook Lead
HAAP4649,Aquarium Shop,Fish Food And Accecories,No Data,No Data,No Data
AACV69,Architact,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
AACV69,Architact,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
MACV6345,Architact,Real Estate,No Data,Gmvt + Social Media,Gmvt + Social Media
MACV6345,Architact,Real Estate,No Data,Social-Media Management,Social Media Management
BABD1229,Architacture,Real Estate,No Data,Gmvt,Gmvt 
BABD1229,Architacture,Real Estate,No Data,Gmvt,Gmvt 
SACV9466,Architacture,Real Estate,Done,Gmvt,Gmvt 
SACV9466,Architacture,Real Estate,Done,Gmvt,Gmvt 
SACV9466,Architacture,Real Estate,No Data,Gmvt,Gmvt 
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9466,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9467,Architacture,Real Estate,Done,Gmvt,Gmvt 
SACV9467,Architacture,Real Estate,Done,Gmvt,Gmvt 
SACV9467,Architacture,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
SABD9419,Architec,Real Estate,No Data,Gmvt+Fb,Gmvt + Facebook Lead
AACV72,Architech,Real Estate,No Data,Gmvt,Gmvt 
CABA1675,Architech / Construction,Real Estate,No Data,No Data,No Data
YABA12798,Architech Firm,Real Estate,No Data,No Data,No Data
YABA12798,Architech Firm,Real Estate,No Data,No Data,No Data
YABA12798,Architech Firm,Real Estate,No Data,No Data,No Data
AABA32,Architecht Firm,Real Estate,No Data,No Data,No Data
AHCV72,Architect,Real Estate,Done,GMVT,Gmvt 
AABD41,Architect,Real Estate,No Data,Gmvt,Gmvt 
AAND91,Architect,Real Estate,Done,Social-Media Management,Social Media Management
AAAP16,Architect,Real Estate,Unverified,Gmvt + Social Media,Gmvt + Social Media
AAAP16,Architect,Real Estate,Unverified,Gmvt + Social Media,Gmvt + Social Media
AACV74,Architect,Real Estate,No Data,Gmvt+Social Media+Fb,Gmvt + Social Media + Facebook Lead
AACV74,Architect,Real Estate,No Data,Gmvt+Social Media+Fb,Gmvt + Social Media + Facebook Lead
AACV75,Architect,Real Estate,Not Done,Gmvt,Gmvt 
AABD43,Architect,Real Estate,No Data,Gmvt+Fb,Gmvt + Facebook Lead
AABD43,Architect,Real Estate,No Data,Gmvt,Gmvt 
AACV76,Architect,Real Estate,Done,GMVT,Gmvt 
AACV80,Architect,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
AACV80,Architect,Real Estate,Done,Gmvt,Gmvt 
AACV80,Architect,Real Estate,Done,Gmvt,Gmvt 
AACV80,Architect,Real Estate,Done,Gmvt,Gmvt 
AACV80,Architect,Real Estate,Done,Gmvt,Gmvt 
AACV80,Architect,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
CAAN1668,Architect,Real Estate,Unverified,gmvtfb,Gmvt + Facebook lead
CAAN1668,Architect,Real Estate,Unverified,gmvtfb,Gmvt + Facebook lead
CACV1691,Architect,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
CACV1691,Architect,Real Estate,No Data,Gmvt+ Social Media+Fb,Gmvt + Social Media + Facebook Lead
DAAA2178,Architect,Real Estate,Done,Gmvt,Gmvt 
DANA2218,Architect,Real Estate,Done,Gmvt,Gmvt 
DANA2218,Architect,Real Estate,Done,Gmvt,Gmvt 
DANA2218,Architect,Real Estate,Done,Gmvt,Gmvt 
DABD2202,Architect,Real Estate,No Data,Gmvt,Gmvt 
DABD2202,Architect,Real Estate,No Data,Gmvt,Gmvt 
DABD2202,Architect,Real Estate,No Data,Gmvt,Gmvt 
GAAS4160,Architect,Real Estate,Done,GMVT+Advert+FB,Gmvt + Google ads + Facebook
IAAN5031,Architect,Real Estate,Done,Gmvt + Social Media,Gmvt + Social Media
JACV5245,Architect,Real Estate,Done,GMVT,Gmvt 
JACV5245,Architect,Real Estate,Done,GMVT,Gmvt 
KAAA5539,Architect,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
MAAA6307,Architect,Real Estate,No Data,No Data,No Data
MAAP6309,Architect,Real Estate,Unverified,gmvt,Gmvt 
MABD6331,Architect,Real Estate,Done,Gmvt + Social Media,Gmvt + Social Media
NAAA7238,Architect,Real Estate,Done,Gmvt,Gmvt 
PAAH7979,Architect,Real Estate,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
PAAH7979,Architect,Real Estate,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
SAAA9346,Architect,Real Estate,Done,Gmvt,Gmvt 
SAAA9346,Architect,Real Estate,Done,Gmvt,Gmvt 
SABD9409,Architect,Real Estate,No Data,Gmvt,Gmvt 
SABD9409,Architect,Real Estate,No Data,Gmvt,Gmvt 
SABD9409,Architect,Real Estate,No Data,Gmvt,Gmvt 
SACR9438,Architect,Real Estate,Done,"GMVT catagory LISTING, QR CODE, blogger",Gmvt
SABD9412,Architect,Real Estate,No Data,Gmvt,Gmvt 
SABD9412,Architect,Real Estate,No Data,Gmvt,Gmvt 
SABD9412,Architect,Real Estate,No Data,Gmvt,Gmvt 
SABA9403,Architect,Real Estate,No Data,Gmvt + Social Media,Gmvt + Social Media
SABA9405,Architect,Real Estate,No Data,Gmvt + Social Media,Gmvt + Social Media
SACV9472,Architect,Real Estate,Done,Gmvt,Gmvt 
SACV9472,Architect,Real Estate,Done,Gmvt,Gmvt 
SACV9472,Architect,Real Estate,No Data,Gmvt+Social Media+Fb,Gmvt + Social Media + Facebook Lead
SACV9472,Architect,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9473,Architect,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9473,Architect,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
SAAS9391,Architect,Real Estate,Done,Ad Word+FB,Google ads + Facebook
HACV4658,Architect And Builders,Real Estate,Done,GMVT,Gmvt 
TACV11665,Architect Builder & Developer,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
AABD40,Architect Civil Contractor,Real Estate,No Data,Gmvt+Fb,Gmvt + Facebook Lead
AABD40,Architect Civil Contractor,Real Estate,No Data,Gmvt+Fb,Gmvt + Facebook Lead
KASD5573,"Architect, Builder",Real Estate,Done,"catagory LISTING, QR CODE, blogger",Gmvt
AAAP15,Architects,Real Estate,No Data,Gmvt + Social Media,Gmvt + Social Media
CACV1689,Architects,Real Estate,Not Done,Gmvt,Gmvt 
CACV1689,Architects,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
CACV1689,Architects,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
CACV1689,Architects,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
CACV1689,Architects,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
DABP2205,Architects,Real Estate,Done,Gmvt+Fb,Gmvt + Facebook Lead
DABP2205,Architects,Real Estate,Done,Gmvt  Fb,Gmvt + Facebook lead
DANM2229,Architects,Real Estate,Unverified,Gmvt+ Social Media,Gmvt+Social Media
SABA9396,Architects,Real Estate,No Data,No Data,No Data
SAAA9350,Architects,Real Estate,Done,Gmvt,Gmvt 
SAAA9350,Architects,Real Estate,Done,Gmvt,Gmvt 
SANA9477,Architects,Real Estate,Done,Gmvt+Website,Gmvt + Website
SANA9477,Architects,Real Estate,Done,Gmvt+Website,Gmvt + Website
SANA9477,Architects,Real Estate,Done,GMVT+Website,Gmvt + Website
VACV12318,Architects,Real Estate,No Data,Gmvt+ Social Media,Gmvt+Social Media
GAAP4155,Architects & Designers,Interior Decor,No Data,Gmvt + Social Media,Gmvt + Social Media
NAAS7240,Architectural & Interior Designer,Interior Decor,Done,GMVT,Gmvt 
NAAS7240,Architectural & Interior Designer,Interior Decor,Done,GMVT,Gmvt 
AACV76,Architectural Designer,Interior Decor,Done,Gmvt,Gmvt 
AACV76,Architectural Designer,Interior Decor,No Data,Gmvt+ Social Media,Gmvt+Social Media
EACV3784,Architectural Designer,Interior Decor,No Data,Gmvt+ Social Media,Gmvt+Social Media
KANG5569,Architectural Designer,Interior Decor,Done,Page Management   GMVT,Gmvt + Social Media Management
SACV9471,Architectural Designer,Interior Decor,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9471,Architectural Designer,Interior Decor,No Data,Gmvt+ Social Media,Gmvt+Social Media
SACV9471,Architectural Designer,Interior Decor,No Data,Gmvt+ Social Media,Gmvt+Social Media
AAAH2,Architecture,Interior Decor,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
AAAH2,Architecture,Interior Decor,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
AACV70,Architecture,Interior Decor,Done,Gmvt,Gmvt 
AAAH3,Architecture,Interior Decor,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
AAAH4,Architecture,Interior Decor,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
AAAH4,Architecture,Interior Decor,Done,Gmvt + Social Media + Fb,Gmvt + Social Media + Facebook Lead
